Region,Nitrogen_N_mg/kg,Phosphorus_P_mg/kg,Potassium_K_mg/kg,Temperature_C,Humidity_%,Rainfall_mm,Soil_Moisture_%,LDR,Irrigation_Need
Punjab,898.418399,26.09771987,131.1439077,21.34,61.61,7.65,41.22463583,492.02,0.0
Punjab,823.9562476,30.66574686,156.6188919,22.36,52.5,15.84,24.76019345,350.88,0.09215342366925844
Punjab,898.7083201,24.25537263,135.6991523,22.66663566,54.88,27.19,13.9883606,395.03,0.10113416997986563
Punjab,740.6069168,10.67241726,236.3781046,18.11,75.33,23.11,21.08294473,518.46,0.03787744570814263
Punjab,924.7846508,13.87643042,178.8660206,28.76,71.0,1.68,35.55976898,436.45,0.02982415318762885
Punjab,1007.736903,33.01439064,122.7227953,26.43,80.67,39.53,33.26721402,316.86,0.006002321558719161
Punjab,647.6421497,25.63764741,231.4209045,21.69,45.14,8.18,23.07406516,427.01,0.14037856481529074
Punjab,916.7806678,31.36448846,125.437828,23.22,54.85,34.5,26.18521265,497.41,0.037414902866417216
Punjab,477.0023157,55.78660573,84.37253576,20.53,71.38,16.37,24.07847254,432.22,0.0524347167053867
Punjab,954.5272474,34.31500604,183.7726478,28.78,66.72,31.79,35.17211751,341.72,0.014034259207280896
Punjab,1225.097318,24.77932509,292.3729855,21.0,82.99,2.99,25.89857057,411.26,0.039466239538418504
Punjab,484.3319375,33.6811279,85.58341416,23.16,66.31,24.64,27.25080506,531.09,0.042045577948123636
Punjab,758.0934568,28.26723748,101.8631947,27.73,87.72,7.08,35.79216366,464.55,0.010249803493066638
Punjab,962.0012638,24.6909626,224.1150156,23.17409167,68.1,3.24,20.3700267,482.47,0.1130931666456411
Punjab,799.200597,27.18283495,142.5204652,29.79,75.93,1.61,37.50325117,496.48,0.014438624441555064
Punjab,818.3216794,25.1501991,216.6306965,14.35,55.15,27.48,13.80472758,322.67,0.06327824177779551
Punjab,645.2992113,40.17800112,137.7305326,30.15,60.21,11.03,36.43143082,445.38,0.027805744729382784
Punjab,725.9507386,26.59369549,189.7471881,20.14,73.66,22.63,23.75641661,393.98,0.039307970929181944
Punjab,798.9696238,24.80661169,284.6619366,20.79,84.19,34.12,25.71946726,334.79,0.012423101004454396
Punjab,856.3869637,22.70334284,107.1275457,12.55,70.94,31.42,12.86385542,350.68,0.03064657456616599
Punjab,540.0607221,31.06711748,245.6459211,19.73,58.75,29.98,21.69524234,495.29,0.04970817795630938
Punjab,760.6951053,31.94795603,224.3195667,16.8,80.66,126.58,19.78600254,340.37,0.0
Punjab,1033.310465,25.39706788,89.28079185,18.96,27.12,44.24,17.46203202,378.1,0.02989734944352989
Punjab,707.3629949,12.60173241,207.7517924,21.31,38.67,26.89,21.90664825,371.22,0.0910802336020394
Punjab,579.5833534,13.50549003,179.8601593,26.79,70.22,49.07,32.72245134,312.16,0.0008999413834712003
Punjab,751.3669641,22.85716786,184.5491873,23.04,84.14061587,55.9,26.47116253,415.54,0.0
Punjab,721.3833446,37.06077438,206.9346375,23.54,69.08,21.74,28.05827048,491.48,0.04093870315434478
Punjab,524.6321549,19.82331635,157.7291169,16.52,60.97,11.99,17.42661128,305.54,0.09220446957157774
Punjab,832.2397685,19.33833692,181.239382,17.6,68.56,31.1,19.68641854,328.14,0.03540725502111706
Punjab,617.0469076,5.969435926,277.5011648,30.99,47.78,32.54,36.36839577,480.05,0.017102119865409916
Punjab,683.6766104,38.89057167,232.3277072,18.32,68.56,6.98,20.70572913,448.4,0.07968113902492535
Punjab,771.3104062,30.99685476,91.21514073,30.28,74.92,18.81,38.08162179,478.81,0.007573240699624793
Punjab,514.1809387,29.89365081,261.4300499,20.78,78.31,18.35,39.94182472,357.53,0.0001383139682391594
Punjab,473.4228453,31.1368607,115.4884403,22.01,90.2,69.58,28.04033144,500.94,0.0
Punjab,974.9487427,24.69174439,224.8763489,27.35,63.66,115.42,32.85614767,419.97,0.0
Punjab,626.5532701,21.9883328,185.1929532,28.36,64.11,37.8,34.31086663,452.58,0.011774280562780775
Punjab,609.4768635,37.93664461,110.5730097,21.45,37.15,1.0,21.9352413,323.04,0.19888845451637663
Punjab,456.9444968,23.20032093,212.5879044,20.06,52.03,49.34,21.4828829,351.26,0.001960047992339476
Punjab,716.0384491,29.90772707,126.2176265,21.72,57.1,42.46,24.32037689,493.34,0.01836000638741531
Punjab,859.6510217,34.5661175,248.4827536,23.69,75.75,34.14,28.94547933,355.98,0.01678682845315666
Punjab,750.7105433,31.6546759,140.5646567,34.77511719,50.83,12.95,30.32349831,323.13,0.10217017781826365
Punjab,1288.778809,28.50374678,89.65915415,22.02,71.95,10.56,26.22451003,449.3,0.05592975166410083
Punjab,1012.80501,26.83383124,271.8605808,25.09,59.98,30.11,29.32756742,436.98,0.03552423205251628
Punjab,596.7698822,30.9176843,194.7682022,30.19,57.34,62.34,36.20424783,451.97,0.0
Punjab,583.5083609,30.36588999,235.9100143,23.91,63.73,36.18,28.04334095,454.58,0.02388326897121865
Punjab,1339.992414,42.09337588,134.751163,23.56,54.13,40.32,26.59326544,425.05,0.02337497440688484
Punjab,972.9341484,32.63514401,82.75548492,14.41,53.56,19.82,13.72644413,423.44,0.08843883871106051
Punjab,859.9264313,32.14873921,283.4930281,8.85,34.43,7.92,7.442821141,531.04,0.13250116614945642
Punjab,781.101102,20.68970362,177.3788332,23.94,56.28,26.76,27.34806869,433.47,0.051291570629403344
Punjab,926.4903688,19.73704313,206.5742524,21.53,52.8,19.77,23.62004778,454.33,0.08386592779113025
Punjab,525.2733032,29.84585345,223.3031534,19.43,52.26,11.5,20.62602852,366.74,0.11531434871356745
Punjab,837.0683703,19.57407834,157.0090747,23.22,78.49995916,46.12,27.32530959,517.77,0.004091846520978955
Punjab,808.8001722,24.93246279,193.466495,21.7,69.88,15.18,25.56794793,306.09,0.0547419551979335
Punjab,611.7482118,36.98172231,282.5351162,27.64,63.48,31.39,33.23829176,439.31,0.02116997561810876
Punjab,727.3058795,36.13294709,184.1528515,22.43,74.93,43.97,27.09312279,395.96,0.007294085465831998
Punjab,1088.322128,31.05035279,238.0389442,18.27,68.63,18.08,20.63334289,450.98,0.05904992654483532
Punjab,792.2776123,21.78965016,78.5193021,26.95,55.57,6.11,31.48741572,390.04,0.0745608478695476
Punjab,1203.777161,27.91234261,246.8131054,20.91,53.06,10.48,22.78571557,479.42,0.11128888163205944
Punjab,510.064699,30.19864113,93.01830071,24.63,64.69,22.67,29.15923336,305.08,0.042944792290237364
Punjab,717.8386552,23.59573963,240.3775036,19.61,68.61,21.81,22.52065066,401.47,0.050551959807599724
Punjab,527.9067044,16.3254429,200.648588,18.75,80.97,15.9,22.54676646,507.82,0.035393139588991936
Punjab,540.5877068,34.74115509,180.3188738,22.42,77.87,24.44,27.37675957,362.55,0.02668071571462703
Punjab,666.1040834,25.16358859,174.9280007,22.06,51.88,9.12,24.27779049,313.19,0.11371148803880579
Punjab,853.6826772,19.86061925,161.9537209,24.4,58.47,25.38,28.20699058,424.13,0.04903579278124714
Punjab,856.6710447,30.32365234,133.1547009,20.66,70.07,14.09,24.12652671,544.13,0.05874530383049898
Punjab,713.1914301,33.35141936,172.4960921,12.82,76.02,11.91,13.75199667,316.04,0.05122632478644488
Punjab,323.1567483,10.46440089,307.4416347,19.84,74.08,0.25,23.3784542,317.51,0.07087448404698624
Punjab,1101.637432,25.95538575,257.1377304,25.97,59.04,0.88,30.46418325,448.78,0.08304182823729285
Punjab,755.9901578,21.95847057,126.5065832,20.51,41.19,23.87,21.03896602,362.52,0.09960176068838343
Punjab,592.3401314,27.28741966,198.3214358,20.77,45.02,28.54,21.78159544,402.56,0.07440978353367896
Punjab,841.4664652,31.86986156,188.9200416,26.93,64.09,8.62,32.30895027,507.63,0.05129518659525092
Punjab,903.477923,19.89889034,168.7026304,18.44,65.13,12.91,20.53333837,349.71,0.07737665069993363
Punjab,696.6120434,9.42464707,112.3662441,14.29,43.52,16.44,12.55198094,479.82,0.12391064716466749
Punjab,873.4765617,35.61706203,211.9089938,21.2,60.67,4.74,23.94685442,426.12,0.10096788306161686
Punjab,605.4419682,11.48994032,225.1602736,19.58,69.47,11.92,22.55683654,526.24,0.06617751142433935
Punjab,1009.006664,29.22982569,131.325921,17.17,42.73,14.24,16.51316001,543.24,0.13764749970508355
Punjab,552.983187,21.68626581,296.6700955,21.12,76.57,36.02,25.4274958,421.24,0.016801819415799904
Punjab,652.8250554,25.40886069,272.1322195,24.46,54.34,21.51,42.89870573,446.16,0.0
Punjab,974.5182918,42.80760363,221.1461699,21.95,78.86,16.02,26.81641967,486.46,0.03464535385933146
Punjab,984.4788254,97.67167326,121.2914081,23.53,52.0,7.48,26.34982133,379.67,0.1092555495883908
Punjab,1068.956233,11.84154914,195.9128129,31.07,44.6,10.95,36.15006178,356.69,0.04312951418605556
Punjab,996.5107664,36.95159648,201.8395308,20.29,53.13,35.88,21.91279452,541.17,0.04047919985612817
Punjab,740.9498137,22.79185563,210.0087611,23.39,58.57,3.84,26.80727782,408.15,0.09835447437599507
Punjab,539.5567522,32.39793386,280.6692726,19.45,54.17,55.9,20.85728014,300.4,0.0
Punjab,1075.452023,37.38011117,174.2263154,17.77,56.76,4.6,18.75599787,509.43,0.12351339288464332
Punjab,1055.892826,41.84139198,309.918724,19.08,65.01,21.83,21.41094772,449.92,0.058265993799015134
Punjab,674.9416981,26.50604769,205.8148246,19.61,57.43,113.95,21.39323095,342.14,0.0
Punjab,998.3278945,17.94237808,158.1221176,23.8,59.01,18.81,27.42083141,307.53,0.06379269318214074
Punjab,746.7971947,33.61564441,328.5982474,33.75,34.36,5.1,38.8761604,372.87,0.018631240466318973
Punjab,1094.920414,29.18255377,230.3799879,18.42,65.88,43.97,20.57754702,531.97,0.012267859368593306
Punjab,638.3774166,21.63027068,151.5507839,19.92,58.66,29.4,21.94619505,533.37,0.051043979135324144
Punjab,1168.20152,24.19730258,182.6688806,21.68,84.15,22.9,26.97543947,377.75,0.020214809980876155
Punjab,999.8281326,36.6322411,223.1416778,32.4593484,45.91,10.67,26.36065225,508.98,0.1569723200548661
Punjab,1165.122068,44.62508969,178.9668475,23.32,32.88,12.15,24.12755701,410.46,0.1567252254433952
Punjab,697.5643364,12.12240546,182.0532372,28.42,69.27,35.64,34.91710274,463.59,0.010624320289474293
Punjab,914.5550565,32.03005921,134.0797612,9.87,65.2,23.63,10.51979053,383.61,0.04450264676069837
Punjab,572.236501,19.3414416,78.13806407,10.07,44.87,68.47,8.487350469,428.99,0.0
Punjab,962.039556,12.0179785,179.053638,19.52,37.05,9.99,19.23537657,373.44,0.17014410564045548
Punjab,983.9427522,52.93624867,189.1385291,27.49,83.06,37.92,34.9860951,315.28,0.0047008881942455435
Punjab,1266.158675,21.46404784,207.4643111,14.17,81.21,43.34,16.16116559,334.84,0.007045383307202016
Punjab,899.4328847,10.18407959,137.5412339,6.96,22.69,97.94,6.268814862,372.67,0.0
Punjab,939.1891821,18.62818841,95.66129764,24.86,53.13,35.78,28.31266546,544.06,0.03227452798024121
Punjab,663.8497086,13.77833925,116.9411304,23.22,84.96,23.78,29.20628808,541.42,0.016472606018175087
Punjab,913.7243365,19.61275875,240.1065657,16.55,52.86,15.4,16.65590616,506.92,0.10502421523282436
Punjab,684.1694463,10.98021758,133.3705796,17.07,52.64,1.08,17.36408165,358.13,0.14920333531509217
Punjab,828.1384538,21.28172152,151.5042995,17.15,55.76,28.71,17.78586101,410.4,0.059804400135545874
Punjab,876.1240747,18.21903132,157.6937544,22.55,43.19,9.6,24.08865454,409.95,0.13724873656441008
Punjab,721.1093041,28.05539025,144.7180694,18.87,34.43,66.45,18.06283638,396.74,0.0
Punjab,777.4455061,31.06589019,141.3776949,24.47,75.79,11.99,30.03882097,311.22,0.03738403061354481
Punjab,721.1303656,26.84940966,129.0307429,7.73,32.36,34.24,7.235594641,433.63,0.04499770311196441
Punjab,699.0908668,21.89053775,262.8627777,17.72,63.71,0.11,19.37090718,318.2,0.11030445908862666
Punjab,1033.16527,24.5333293,219.497862,16.37,73.3,7.44,18.44986924,500.48,0.06681288411337895
Punjab,830.6403376,16.98082728,250.6846251,20.72,38.23,4.78,21.03316055,472.83,0.1829538816068068
Punjab,920.7028975,17.56413254,262.8950267,19.31,46.14,66.6,19.8435974,388.18,0.0
Punjab,543.4296879,29.12539046,83.51801934,25.99,78.2,7.12,32.39976878,461.78,0.030774648719043476
Punjab,1264.903477,8.246916664,191.811487,12.7,67.99,19.15,12.77933758,358.26,0.05689734517422221
Punjab,927.548272,25.25084693,144.4263753,22.23,50.74,24.15,24.39407144,366.31,0.07362626705287219
Punjab,708.5329077,20.96332275,245.3923547,24.79,78.03,18.66,30.71337351,378.53,0.026418752357300283
Punjab,1218.028707,35.16005935,138.5056605,31.28,78.1,80.65,39.80980359,499.25,0.0
Punjab,331.3069741,6.171545472,109.6249401,19.59,64.04,11.85,22.03357904,352.67,0.08047462879807807
Punjab,979.8636788,26.68873427,94.02240353,23.62,46.5,22.73,25.91975966,440.7,0.08086817287598523
Punjab,985.5496483,29.85560961,163.5549217,12.98,53.8,0.55,11.74982694,350.12,0.1396216693445779
Punjab,932.2794462,7.033165864,225.3763439,17.86292029,64.3,0.25,10.42958012,371.26,0.15635796244011405
Punjab,862.898098,14.61242541,189.9983601,26.22,57.17,94.28,30.62710776,358.87,0.0
Punjab,937.8310031,25.18135865,107.3810508,21.97,74.08,146.75,26.36843577,461.25,0.0
Punjab,990.1776777,31.87635096,311.7307345,27.89,37.05,26.49,30.95533888,431.68,0.06222113472545435
Punjab,620.6414152,25.36822483,219.8824966,15.13,37.59,39.53,13.14860471,480.32,0.044244103535114064
Punjab,910.8691456,31.19839124,229.4422713,24.6,62.71,6.32,28.91130667,354.99,0.07405241776428659
Punjab,817.4723248,13.84336632,251.7031374,31.34,52.63,8.94,37.34268338,302.29,0.026996867517233535
Punjab,574.2336119,6.9224632,73.64624825,24.1,50.59,57.15,26.99942708,470.13,0.0
Punjab,932.3090625,27.28433995,125.732529,23.38,33.48,44.97,24.28791492,328.71,0.020485534703133256
Punjab,705.5023496,11.58127915,223.2332338,22.04,60.29,56.86,25.08931877,361.58,0.0
Punjab,516.9543851,13.35428265,127.0333884,14.15,59.21,53.94,13.92086734,376.42,0.0
Punjab,686.1216179,33.24177868,168.1613918,28.78,69.8,2.54,35.47021847,486.7,0.03114235655231547
Punjab,602.7192303,25.2922022,245.737484,18.95,61.03,33.48,20.8233592,456.47,0.038991590087975786
Punjab,1014.871036,21.37695802,100.5192755,24.52,58.01,23.87,28.33109388,346.07,0.05232203724866897
Punjab,847.1830961,18.32638628,154.8598425,14.18,77.66,23.38,15.82550096,449.47,0.03397611230383686
Punjab,1098.254634,33.97476549,237.9746078,16.1,40.31,16.27,14.77129904,477.04,0.13629735713428323
Punjab,677.1687832,25.78688754,224.8298547,29.18,68.05,55.33,35.85458383,397.22,0.0
Punjab,966.6965455,14.59833974,240.7072168,20.26,34.93,24.48,20.06327925,361.49,0.11179011251147475
Punjab,1397.740061,11.19924583,230.8508813,29.27,47.42,28.32,33.91245718,469.75,0.033852703757529495
Punjab,873.1854549,44.53206493,213.7590092,21.61,41.81,4.64,22.6310143,452.72,0.16511988488979032
Punjab,958.3823096,14.50329772,193.4876039,12.79,71.73,28.86,13.2829138,319.48,0.034036051900234704
Punjab,933.2803985,31.66703533,197.8384825,26.46,59.02,25.1,31.14188465,466.67,0.03986127831142477
Punjab,463.200929,37.26584935,149.9334647,19.05,59.8,11.17,20.84974513,422.13,0.09490994716030905
Punjab,911.6927453,27.65163459,118.9379878,25.49,43.4,34.8,28.22990052,488.34,0.043018844181385074
Punjab,881.9430956,19.61291264,135.6178166,22.13,55.5,24.94,24.73045976,347.68,0.06280543124705414
Punjab,758.2434907,10.22050523,153.3097548,14.28,48.55,52.75,13.05480205,364.55,0.0
Punjab,668.8099252,8.831927252,133.4499473,22.82,65.75,12.84,26.72518252,435.83,0.06425829964318859
Punjab,930.9107526,30.15796648,206.7134742,32.98,45.13,63.28,38.8833633,420.43,0.0
Punjab,620.1393949,37.56519252,199.3648816,24.46,79.95,7.07,30.44469155,396.59,0.03352935342239647
Punjab,1250.512205,25.31729121,196.5827045,21.71,34.87,4.0,22.08662933,486.51,0.19418907610709535
Punjab,893.1157102,19.66833817,198.3013977,27.38,47.9,43.45,31.32022025,441.19,0.013516676562081912
Punjab,559.6829647,29.5233859,255.2274055,23.05,85.16,2.97,28.98580076,477.57,0.029531226688493072
Punjab,665.8743846,17.11200744,176.0602637,23.05,53.47,10.18,25.81729188,338.31,0.1009515875016917
Punjab,769.8078626,27.18373132,241.8724145,16.54,40.28,55.81,15.387682,482.25,0.0
Punjab,1338.451821,30.24475331,211.2090073,23.17,63.29,90.04,26.96860734,415.38,0.0
Punjab,613.4035387,19.14082211,245.7326597,27.18,52.87,37.8,31.53691164,308.44,0.022043692676646222
Punjab,801.9924462,24.60756547,276.8023092,17.82,47.46,29.43,17.89619462,358.62,0.07094925793710759
Punjab,729.2918417,41.55434326,223.4157606,29.12,43.56,8.86,33.32619378,306.44,0.07520816717987548
Punjab,930.3619663,32.04851697,189.2526647,21.54,100.0,12.57,28.51256041,414.22,0.0
Punjab,699.3867557,34.88623317,191.302504,17.56,56.23,20.06,18.41267215,381.47,0.08279430999061406
Punjab,551.2357873,13.53188667,147.1965282,26.99,31.12,59.21,29.09164896,546.86,0.0
Punjab,758.5016136,35.56941084,155.2496807,20.57,82.41,15.28,25.23056464,517.13,0.030923773931182914
Punjab,753.8780136,65.15587107,237.3251024,25.8,69.17,8.45,31.23660636,506.42,0.0482708924722112
Punjab,708.7966757,8.815511245,114.6820195,20.54,48.5,7.75,38.02691494,425.28,0.014697008297368487
Punjab,702.2583514,29.32237928,279.5889537,21.7,46.0,0.56,23.18032137,501.77,0.16240462720954416
Punjab,1025.542761,22.2393916,168.3336293,24.47,70.1,9.64,29.46020919,366.72,0.05187248527732341
Punjab,752.7113897,8.900519571,343.9909816,23.45,56.3,60.23,26.66962251,440.16,0.0
Punjab,598.972552,24.03174468,139.0588787,12.02,31.11,56.57,8.141033272,398.23,0.0
Punjab,718.9683017,29.46576807,197.705213,16.39,86.81,106.58,19.83085995,342.84,0.0
Punjab,785.7843866,26.62867132,159.6480403,26.65,53.49,23.28,30.85901431,318.15,0.05045704183335727
Punjab,527.307819,21.23746073,131.8643071,21.34,82.43,54.8,26.3233576,439.55,0.0
Punjab,1153.634623,24.94195592,242.1770733,19.38,79.18,47.74,23.24765244,324.41,0.0025460525394789143
Punjab,932.0294657,51.40515896,126.00294,15.21,44.98,43.85,13.98848568,479.5,0.022312041132228448
Punjab,1023.234659,16.03034549,133.5271531,16.6,75.5,1.69,18.9897848,530.37,0.06880032032501505
Punjab,923.6724855,34.51425625,219.5446099,11.89,50.23,62.16,9.872836175,340.53,0.0
Punjab,396.6024577,20.9626051,224.7771149,21.49,32.0,14.39,21.48994912,417.73,0.16053645332089203
Punjab,1125.2719,19.53066743,92.21766747,19.01,53.63,35.88,20.17310275,484.69,0.041129877405313875
Punjab,594.9854908,22.79286328,214.6580047,17.17,65.96,12.68,18.82645625,371.71,0.07697395150058396
Punjab,665.6858419,9.505626512,180.7653368,21.66,53.06,19.79,23.82589503,530.19,0.08279827136031785
Punjab,839.5274606,19.36265029,121.962548,23.82,55.39,44.96,27.08942749,522.12,0.011523881071051107
Punjab,1028.120173,27.28645969,132.4353284,32.47,77.15,8.62,41.36534907,325.94,0.0
Punjab,1053.388502,11.59657427,72.24441471,14.44,61.6,29.4,14.57974097,306.85,0.04839431636543949
Punjab,986.0204997,31.87256224,285.5819127,27.8,47.35,17.5,31.85505253,544.11,0.0645748743434974
Punjab,725.747481,14.73634589,236.1111948,26.87,70.53,4.74,32.86304549,539.12,0.04263085374835416
Punjab,723.1403076,9.824784948,95.39139521,18.1,62.97,2.06,19.84651335,405.57,0.10792678948852005
Punjab,808.7333428,14.89188734,222.5279113,23.02,22.18,66.6,22.6375928,312.64,0.0
Punjab,791.790098,46.49985832,156.4397708,19.71,66.43,6.0,22.44252937,454.72,0.0851924959391569
Punjab,985.7157162,6.998635815,224.9996793,22.93,65.88,63.52,26.88774306,373.35,0.0
Punjab,960.197596,31.02023533,152.4206154,29.55,60.3,6.9,35.59018169,534.18,0.0371616259922816
Punjab,956.6245562,18.66268264,154.4418186,25.03,73.38,27.3,30.57755087,498.67,0.023752389645051324
Punjab,258.4842294,16.44807744,160.9493591,24.54,49.91,28.71,27.55140962,462.4,0.054296292762466815
Punjab,807.6968257,31.29597673,143.5796546,19.85,65.05,23.28,22.49474968,371.13,0.05408305553900068
Punjab,752.7297524,30.33229224,266.7340936,14.58,36.5,16.79,12.25956094,475.32,0.14215502139638111
Punjab,825.2461506,18.5260512,230.5065179,20.96,66.11,50.77,24.15063558,372.29,0.0
Punjab,651.1641008,9.911350723,179.81088,28.03,89.3,47.42,36.37958954,309.41,0.00046690996399667393
Punjab,547.9404057,28.57042818,244.5807049,14.36,45.08,18.79,12.81771547,427.11,0.11150990373148374
Punjab,882.2207964,31.44627696,85.14188597,16.72,48.6,16.2,16.4702968,422.17,0.11391509877807487
Punjab,702.4193279,21.43739736,104.8651525,22.63,49.35,27.78,24.81497684,490.75,0.06445732326641351
Punjab,965.5202085,30.56938599,210.6797219,17.08,61.95,7.44,18.30499734,516.42,0.10001211326983993
Punjab,1082.67401,19.19817124,221.9008526,18.04,44.05,3.56,17.85544559,388.62,0.1729993736052837
Punjab,1087.4786,19.56182128,192.6248122,19.88,66.32,14.38,22.66187107,412.37,0.068918109500714
Punjab,977.506589,27.04212969,80.01981091,15.17,72.7,29.07,16.71025992,417.6,0.03364579910644066
